event_id,timestamp,device_id,query_domain,query_type,response_code,threat_intel_flag
dns_evt_018290,2026-01-01T16:50:00+00:00,endpoint_0732,service-290.synthetic.example,TXT,NOERROR,False
dns_evt_018291,2026-01-01T16:51:00+00:00,endpoint_0809,service-291.synthetic.example,TXT,NOERROR,False
dns_evt_018292,2026-01-01T16:52:00+00:00,endpoint_0235,service-292.synthetic.example,TXT,NOERROR,False
dns_evt_018293,2026-01-01T16:53:00+00:00,endpoint_0799,service-293.synthetic.example,A,NOERROR,False
dns_evt_018294,2026-01-01T16:54:00+00:00,endpoint_0534,service-294.synthetic.example,A,NXDOMAIN,False
dns_evt_018295,2026-01-01T16:55:00+00:00,endpoint_0233,service-295.synthetic.example,A,NOERROR,False
dns_evt_018296,2026-01-01T16:56:00+00:00,endpoint_0221,service-296.synthetic.example,AAAA,NOERROR,False
dns_evt_018297,2026-01-01T16:57:00+00:00,endpoint_0373,service-297.synthetic.example,A,NOERROR,False
dns_evt_018298,2026-01-01T16:58:00+00:00,endpoint_0629,service-298.synthetic.example,AAAA,NOERROR,False
dns_evt_018299,2026-01-01T16:59:00+00:00,endpoint_0620,service-299.synthetic.example,A,NOERROR,False
dns_evt_018300,2026-01-01T17:00:00+00:00,endpoint_0730,service-300.synthetic.example,A,NOERROR,False
dns_evt_018301,2026-01-01T17:01:00+00:00,endpoint_0792,service-301.synthetic.example,AAAA,NOERROR,False
dns_evt_018302,2026-01-01T17:02:00+00:00,endpoint_0939,service-302.synthetic.example,TXT,NOERROR,False
dns_evt_018303,2026-01-01T17:03:00+00:00,endpoint_0012,service-303.synthetic.example,A,NOERROR,False
dns_evt_018304,2026-01-01T17:04:00+00:00,endpoint_0463,service-304.synthetic.example,AAAA,NOERROR,False
dns_evt_018305,2026-01-01T17:05:00+00:00,endpoint_0548,service-305.synthetic.example,TXT,NOERROR,False
dns_evt_018306,2026-01-01T17:06:00+00:00,endpoint_0917,service-306.synthetic.example,AAAA,NOERROR,False
dns_evt_018307,2026-01-01T17:07:00+00:00,endpoint_0780,service-307.synthetic.example,AAAA,NOERROR,False
dns_evt_018308,2026-01-01T17:08:00+00:00,endpoint_0449,service-308.synthetic.example,TXT,NOERROR,False
dns_evt_018309,2026-01-01T17:09:00+00:00,endpoint_0435,service-309.synthetic.example,TXT,NOERROR,False
dns_evt_018310,2026-01-01T17:10:00+00:00,endpoint_0433,service-310.synthetic.example,AAAA,NOERROR,False
dns_evt_018311,2026-01-01T17:11:00+00:00,endpoint_0862,service-311.synthetic.example,A,NOERROR,False
dns_evt_018312,2026-01-01T17:12:00+00:00,endpoint_0555,service-312.synthetic.example,TXT,NOERROR,False
dns_evt_018313,2026-01-01T17:13:00+00:00,endpoint_0510,service-313.synthetic.example,AAAA,NOERROR,False
dns_evt_018314,2026-01-01T17:14:00+00:00,endpoint_0575,service-314.synthetic.example,A,NOERROR,False
dns_evt_018315,2026-01-01T17:15:00+00:00,endpoint_0427,service-315.synthetic.example,TXT,NOERROR,False
dns_evt_018316,2026-01-01T17:16:00+00:00,endpoint_0249,service-316.synthetic.example,A,NOERROR,False
dns_evt_018317,2026-01-01T17:17:00+00:00,endpoint_0965,service-317.synthetic.example,TXT,NOERROR,False
dns_evt_018318,2026-01-01T17:18:00+00:00,endpoint_0605,service-318.synthetic.example,TXT,NXDOMAIN,False
dns_evt_018319,2026-01-01T17:19:00+00:00,endpoint_0610,service-319.synthetic.example,A,NOERROR,False
dns_evt_018320,2026-01-01T17:20:00+00:00,endpoint_0538,service-320.synthetic.example,TXT,NOERROR,False
dns_evt_018321,2026-01-01T17:21:00+00:00,endpoint_0434,service-321.synthetic.example,A,NOERROR,False
dns_evt_018322,2026-01-01T17:22:00+00:00,endpoint_0185,service-322.synthetic.example,TXT,NOERROR,False
dns_evt_018323,2026-01-01T17:23:00+00:00,endpoint_0324,service-323.synthetic.example,AAAA,NOERROR,False
dns_evt_018324,2026-01-01T17:24:00+00:00,endpoint_0463,service-324.synthetic.example,AAAA,NOERROR,False
dns_evt_018325,2026-01-01T17:25:00+00:00,endpoint_0034,service-325.synthetic.example,TXT,NOERROR,False
dns_evt_018326,2026-01-01T17:26:00+00:00,endpoint_0514,service-326.synthetic.example,TXT,NOERROR,False
dns_evt_018327,2026-01-01T17:27:00+00:00,endpoint_0717,service-327.synthetic.example,A,NOERROR,False
dns_evt_018328,2026-01-01T17:28:00+00:00,endpoint_0705,service-328.synthetic.example,AAAA,NOERROR,False
dns_evt_018329,2026-01-01T17:29:00+00:00,endpoint_0472,service-329.synthetic.example,AAAA,NOERROR,False
dns_evt_018330,2026-01-01T17:30:00+00:00,endpoint_0028,service-330.synthetic.example,AAAA,NOERROR,False
dns_evt_018331,2026-01-01T17:31:00+00:00,endpoint_0740,service-331.synthetic.example,TXT,NOERROR,False
dns_evt_018332,2026-01-01T17:32:00+00:00,endpoint_0682,service-332.synthetic.example,TXT,NOERROR,False
dns_evt_018333,2026-01-01T17:33:00+00:00,endpoint_0992,service-333.synthetic.example,A,NOERROR,False
dns_evt_018334,2026-01-01T17:34:00+00:00,endpoint_0256,service-334.synthetic.example,A,NOERROR,False
dns_evt_018335,2026-01-01T17:35:00+00:00,endpoint_0963,service-335.synthetic.example,AAAA,NOERROR,False
dns_evt_018336,2026-01-01T17:36:00+00:00,endpoint_0590,service-336.synthetic.example,AAAA,NOERROR,False
dns_evt_018337,2026-01-01T17:37:00+00:00,endpoint_0193,service-337.synthetic.example,TXT,NOERROR,False
dns_evt_018338,2026-01-01T17:38:00+00:00,endpoint_0180,service-338.synthetic.example,TXT,NOERROR,False
dns_evt_018339,2026-01-01T17:39:00+00:00,endpoint_0809,service-339.synthetic.example,TXT,NOERROR,False
dns_evt_018340,2026-01-01T17:40:00+00:00,endpoint_0577,service-340.synthetic.example,A,NOERROR,False
dns_evt_018341,2026-01-01T17:41:00+00:00,endpoint_0992,service-341.synthetic.example,A,NOERROR,False
dns_evt_018342,2026-01-01T17:42:00+00:00,endpoint_0196,service-342.synthetic.example,TXT,NOERROR,False
dns_evt_018343,2026-01-01T17:43:00+00:00,endpoint_0845,service-343.synthetic.example,A,NOERROR,False
dns_evt_018344,2026-01-01T17:44:00+00:00,endpoint_0209,service-344.synthetic.example,AAAA,NOERROR,False
dns_evt_018345,2026-01-01T17:45:00+00:00,endpoint_0978,service-345.synthetic.example,A,NOERROR,False
dns_evt_018346,2026-01-01T17:46:00+00:00,endpoint_0743,service-346.synthetic.example,A,NOERROR,False
dns_evt_018347,2026-01-01T17:47:00+00:00,endpoint_0496,service-347.synthetic.example,AAAA,NOERROR,False
dns_evt_018348,2026-01-01T17:48:00+00:00,endpoint_0764,service-348.synthetic.example,AAAA,NOERROR,False
dns_evt_018349,2026-01-01T17:49:00+00:00,endpoint_0189,service-349.synthetic.example,AAAA,NOERROR,False
dns_evt_018350,2026-01-01T17:50:00+00:00,endpoint_0087,service-350.synthetic.example,TXT,NOERROR,False
dns_evt_018351,2026-01-01T17:51:00+00:00,endpoint_0338,service-351.synthetic.example,TXT,NOERROR,False
dns_evt_018352,2026-01-01T17:52:00+00:00,endpoint_0229,service-352.synthetic.example,AAAA,NOERROR,False
dns_evt_018353,2026-01-01T17:53:00+00:00,endpoint_0001,service-353.synthetic.example,AAAA,NOERROR,False
dns_evt_018354,2026-01-01T17:54:00+00:00,endpoint_0309,service-354.synthetic.example,TXT,NOERROR,False
dns_evt_018355,2026-01-01T17:55:00+00:00,endpoint_0706,service-355.synthetic.example,AAAA,NOERROR,False
dns_evt_018356,2026-01-01T17:56:00+00:00,endpoint_0473,service-356.synthetic.example,A,NOERROR,False
dns_evt_018357,2026-01-01T17:57:00+00:00,endpoint_0610,service-357.synthetic.example,TXT,NOERROR,False
dns_evt_018358,2026-01-01T17:58:00+00:00,endpoint_0747,service-358.synthetic.example,AAAA,NOERROR,False
dns_evt_018359,2026-01-01T17:59:00+00:00,endpoint_0810,service-359.synthetic.example,AAAA,NOERROR,False
dns_evt_018360,2026-01-01T18:00:00+00:00,endpoint_0192,service-360.synthetic.example,AAAA,NOERROR,False
dns_evt_018361,2026-01-01T18:01:00+00:00,endpoint_0043,service-361.synthetic.example,AAAA,NOERROR,False
dns_evt_018362,2026-01-01T18:02:00+00:00,endpoint_0894,service-362.synthetic.example,TXT,NOERROR,False
dns_evt_018363,2026-01-01T18:03:00+00:00,endpoint_0529,service-363.synthetic.example,TXT,NOERROR,False
dns_evt_018364,2026-01-01T18:04:00+00:00,endpoint_0402,service-364.synthetic.example,AAAA,NOERROR,False
dns_evt_018365,2026-01-01T18:05:00+00:00,endpoint_0544,service-365.synthetic.example,A,NOERROR,False
dns_evt_018366,2026-01-01T18:06:00+00:00,endpoint_0069,service-366.synthetic.example,AAAA,NOERROR,False
dns_evt_018367,2026-01-01T18:07:00+00:00,endpoint_0379,service-367.synthetic.example,AAAA,NOERROR,False
dns_evt_018368,2026-01-01T18:08:00+00:00,endpoint_0377,service-368.synthetic.example,TXT,NOERROR,False
dns_evt_018369,2026-01-01T18:09:00+00:00,endpoint_0424,service-369.synthetic.example,A,NOERROR,False
dns_evt_018370,2026-01-01T18:10:00+00:00,endpoint_0624,service-370.synthetic.example,AAAA,NOERROR,False
dns_evt_018371,2026-01-01T18:11:00+00:00,endpoint_0902,service-371.synthetic.example,TXT,NXDOMAIN,False
dns_evt_018372,2026-01-01T18:12:00+00:00,endpoint_0877,service-372.synthetic.example,A,NOERROR,False
dns_evt_018373,2026-01-01T18:13:00+00:00,endpoint_0601,service-373.synthetic.example,A,NOERROR,False
dns_evt_018374,2026-01-01T18:14:00+00:00,endpoint_0953,service-374.synthetic.example,A,NOERROR,False
dns_evt_018375,2026-01-01T18:15:00+00:00,endpoint_0683,service-375.synthetic.example,A,NOERROR,False
dns_evt_018376,2026-01-01T18:16:00+00:00,endpoint_0521,service-376.synthetic.example,AAAA,NOERROR,False
dns_evt_018377,2026-01-01T18:17:00+00:00,endpoint_0478,service-377.synthetic.example,A,NOERROR,False
dns_evt_018378,2026-01-01T18:18:00+00:00,endpoint_0494,service-378.synthetic.example,A,NOERROR,False
dns_evt_018379,2026-01-01T18:19:00+00:00,endpoint_0258,service-379.synthetic.example,AAAA,NOERROR,False
dns_evt_018380,2026-01-01T18:20:00+00:00,endpoint_0672,service-380.synthetic.example,AAAA,NOERROR,False
dns_evt_018381,2026-01-01T18:21:00+00:00,endpoint_0449,service-381.synthetic.example,AAAA,NOERROR,False
dns_evt_018382,2026-01-01T18:22:00+00:00,endpoint_0146,service-382.synthetic.example,A,NOERROR,False
dns_evt_018383,2026-01-01T18:23:00+00:00,endpoint_0334,service-383.synthetic.example,AAAA,NOERROR,False
dns_evt_018384,2026-01-01T18:24:00+00:00,endpoint_0420,service-384.synthetic.example,AAAA,NOERROR,False
dns_evt_018385,2026-01-01T18:25:00+00:00,endpoint_0897,service-385.synthetic.example,AAAA,NOERROR,False
dns_evt_018386,2026-01-01T18:26:00+00:00,endpoint_0637,service-386.synthetic.example,A,NOERROR,False
dns_evt_018387,2026-01-01T18:27:00+00:00,endpoint_0708,service-387.synthetic.example,TXT,NOERROR,False
dns_evt_018388,2026-01-01T18:28:00+00:00,endpoint_0580,service-388.synthetic.example,AAAA,NOERROR,False
dns_evt_018389,2026-01-01T18:29:00+00:00,endpoint_0859,service-389.synthetic.example,AAAA,NOERROR,False
dns_evt_018390,2026-01-01T18:30:00+00:00,endpoint_0922,service-390.synthetic.example,TXT,NOERROR,False
dns_evt_018391,2026-01-01T18:31:00+00:00,endpoint_0888,service-391.synthetic.example,AAAA,NOERROR,False
dns_evt_018392,2026-01-01T18:32:00+00:00,endpoint_0585,service-392.synthetic.example,TXT,NOERROR,False
dns_evt_018393,2026-01-01T18:33:00+00:00,endpoint_0653,service-393.synthetic.example,TXT,NOERROR,False
dns_evt_018394,2026-01-01T18:34:00+00:00,endpoint_0070,service-394.synthetic.example,A,NOERROR,False
dns_evt_018395,2026-01-01T18:35:00+00:00,endpoint_0752,service-395.synthetic.example,TXT,NXDOMAIN,False
dns_evt_018396,2026-01-01T18:36:00+00:00,endpoint_0032,service-396.synthetic.example,AAAA,NOERROR,False
dns_evt_018397,2026-01-01T18:37:00+00:00,endpoint_0484,service-397.synthetic.example,TXT,NOERROR,False
dns_evt_018398,2026-01-01T18:38:00+00:00,endpoint_0048,service-398.synthetic.example,TXT,NOERROR,False
dns_evt_018399,2026-01-01T18:39:00+00:00,endpoint_0429,service-399.synthetic.example,AAAA,NOERROR,False
dns_evt_018400,2026-01-01T18:40:00+00:00,endpoint_0406,service-400.synthetic.example,A,NOERROR,False
dns_evt_018401,2026-01-01T18:41:00+00:00,endpoint_0309,service-401.synthetic.example,TXT,NOERROR,False
dns_evt_018402,2026-01-01T18:42:00+00:00,endpoint_0615,service-402.synthetic.example,TXT,NOERROR,False
dns_evt_018403,2026-01-01T18:43:00+00:00,endpoint_0877,service-403.synthetic.example,A,NOERROR,False
dns_evt_018404,2026-01-01T18:44:00+00:00,endpoint_0404,service-404.synthetic.example,A,NOERROR,False
dns_evt_018405,2026-01-01T18:45:00+00:00,endpoint_0198,service-405.synthetic.example,A,NOERROR,False
dns_evt_018406,2026-01-01T18:46:00+00:00,endpoint_0495,service-406.synthetic.example,TXT,NOERROR,False
dns_evt_018407,2026-01-01T18:47:00+00:00,endpoint_0900,service-407.synthetic.example,TXT,NOERROR,False
dns_evt_018408,2026-01-01T18:48:00+00:00,endpoint_0534,service-408.synthetic.example,A,NXDOMAIN,False
dns_evt_018409,2026-01-01T18:49:00+00:00,endpoint_0317,service-409.synthetic.example,A,NOERROR,False
dns_evt_018410,2026-01-01T18:50:00+00:00,endpoint_0750,service-410.synthetic.example,AAAA,NOERROR,False
dns_evt_018411,2026-01-01T18:51:00+00:00,endpoint_0234,service-411.synthetic.example,A,NOERROR,False
dns_evt_018412,2026-01-01T18:52:00+00:00,endpoint_0217,service-412.synthetic.example,TXT,NOERROR,False
dns_evt_018413,2026-01-01T18:53:00+00:00,endpoint_0339,service-413.synthetic.example,A,NOERROR,False
dns_evt_018414,2026-01-01T18:54:00+00:00,endpoint_0301,service-414.synthetic.example,TXT,NOERROR,False
dns_evt_018415,2026-01-01T18:55:00+00:00,endpoint_0814,service-415.synthetic.example,TXT,NOERROR,False
dns_evt_018416,2026-01-01T18:56:00+00:00,endpoint_0001,service-416.synthetic.example,TXT,NOERROR,False
dns_evt_018417,2026-01-01T18:57:00+00:00,endpoint_0614,service-417.synthetic.example,A,NXDOMAIN,False
dns_evt_018418,2026-01-01T18:58:00+00:00,endpoint_0803,service-418.synthetic.example,A,NOERROR,False
dns_evt_018419,2026-01-01T18:59:00+00:00,endpoint_0773,service-419.synthetic.example,AAAA,NOERROR,False
dns_evt_018420,2026-01-01T19:00:00+00:00,endpoint_0249,service-420.synthetic.example,A,NOERROR,False
dns_evt_018421,2026-01-01T19:01:00+00:00,endpoint_0674,service-421.synthetic.example,TXT,NOERROR,False
dns_evt_018422,2026-01-01T19:02:00+00:00,endpoint_0021,service-422.synthetic.example,AAAA,NOERROR,False
dns_evt_018423,2026-01-01T19:03:00+00:00,endpoint_0618,service-423.synthetic.example,AAAA,NOERROR,False
dns_evt_018424,2026-01-01T19:04:00+00:00,endpoint_0494,service-424.synthetic.example,TXT,NOERROR,False
dns_evt_018425,2026-01-01T19:05:00+00:00,endpoint_0882,service-425.synthetic.example,AAAA,NOERROR,False
dns_evt_018426,2026-01-01T19:06:00+00:00,endpoint_0893,service-426.synthetic.example,A,NOERROR,False
dns_evt_018427,2026-01-01T19:07:00+00:00,endpoint_0245,service-427.synthetic.example,TXT,NOERROR,False
dns_evt_018428,2026-01-01T19:08:00+00:00,endpoint_0159,service-428.synthetic.example,A,NOERROR,False
dns_evt_018429,2026-01-01T19:09:00+00:00,endpoint_0550,service-429.synthetic.example,A,NOERROR,False
dns_evt_018430,2026-01-01T19:10:00+00:00,endpoint_0229,service-430.synthetic.example,AAAA,NOERROR,False
dns_evt_018431,2026-01-01T19:11:00+00:00,endpoint_0669,service-431.synthetic.example,TXT,NOERROR,False
dns_evt_018432,2026-01-01T19:12:00+00:00,endpoint_0444,service-432.synthetic.example,AAAA,NOERROR,False
dns_evt_018433,2026-01-01T19:13:00+00:00,endpoint_0613,service-433.synthetic.example,AAAA,NOERROR,False
dns_evt_018434,2026-01-01T19:14:00+00:00,endpoint_0398,service-434.synthetic.example,AAAA,NOERROR,False
dns_evt_018435,2026-01-01T19:15:00+00:00,endpoint_0195,service-435.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_018436,2026-01-01T19:16:00+00:00,endpoint_0418,service-436.synthetic.example,TXT,NOERROR,False
dns_evt_018437,2026-01-01T19:17:00+00:00,endpoint_0058,service-437.synthetic.example,A,NOERROR,False
dns_evt_018438,2026-01-01T19:18:00+00:00,endpoint_0213,service-438.synthetic.example,A,NOERROR,False
dns_evt_018439,2026-01-01T19:19:00+00:00,endpoint_0044,service-439.synthetic.example,AAAA,NOERROR,False
dns_evt_018440,2026-01-01T19:20:00+00:00,endpoint_0913,service-440.synthetic.example,AAAA,NOERROR,False
dns_evt_018441,2026-01-01T19:21:00+00:00,endpoint_0078,service-441.synthetic.example,TXT,NOERROR,False
dns_evt_018442,2026-01-01T19:22:00+00:00,endpoint_0639,service-442.synthetic.example,AAAA,NOERROR,False
dns_evt_018443,2026-01-01T19:23:00+00:00,endpoint_0953,service-443.synthetic.example,A,NOERROR,False
dns_evt_018444,2026-01-01T19:24:00+00:00,endpoint_0999,service-444.synthetic.example,A,NOERROR,False
dns_evt_018445,2026-01-01T19:25:00+00:00,endpoint_0416,service-445.synthetic.example,TXT,NXDOMAIN,False
dns_evt_018446,2026-01-01T19:26:00+00:00,endpoint_0279,service-446.synthetic.example,A,NOERROR,False
dns_evt_018447,2026-01-01T19:27:00+00:00,endpoint_0588,service-447.synthetic.example,A,NOERROR,False
dns_evt_018448,2026-01-01T19:28:00+00:00,endpoint_0972,service-448.synthetic.example,TXT,NOERROR,False
dns_evt_018449,2026-01-01T19:29:00+00:00,endpoint_0837,service-449.synthetic.example,AAAA,NOERROR,False
dns_evt_018450,2026-01-01T19:30:00+00:00,endpoint_0873,service-450.synthetic.example,AAAA,NOERROR,False
dns_evt_018451,2026-01-01T19:31:00+00:00,endpoint_0550,service-451.synthetic.example,A,NOERROR,False
dns_evt_018452,2026-01-01T19:32:00+00:00,endpoint_0523,service-452.synthetic.example,AAAA,NOERROR,False
dns_evt_018453,2026-01-01T19:33:00+00:00,endpoint_0005,service-453.synthetic.example,AAAA,NOERROR,False
dns_evt_018454,2026-01-01T19:34:00+00:00,endpoint_0989,service-454.synthetic.example,A,NOERROR,False
dns_evt_018455,2026-01-01T19:35:00+00:00,endpoint_0776,service-455.synthetic.example,TXT,NOERROR,False
dns_evt_018456,2026-01-01T19:36:00+00:00,endpoint_0692,service-456.synthetic.example,TXT,NOERROR,False
dns_evt_018457,2026-01-01T19:37:00+00:00,endpoint_0088,service-457.synthetic.example,A,NOERROR,False
dns_evt_018458,2026-01-01T19:38:00+00:00,endpoint_0936,service-458.synthetic.example,A,NOERROR,False
dns_evt_018459,2026-01-01T19:39:00+00:00,endpoint_0673,service-459.synthetic.example,AAAA,NOERROR,False
dns_evt_018460,2026-01-01T19:40:00+00:00,endpoint_0754,service-460.synthetic.example,A,NOERROR,False
dns_evt_018461,2026-01-01T19:41:00+00:00,endpoint_0328,service-461.synthetic.example,AAAA,NOERROR,False
dns_evt_018462,2026-01-01T19:42:00+00:00,endpoint_0627,service-462.synthetic.example,A,NXDOMAIN,False
dns_evt_018463,2026-01-01T19:43:00+00:00,endpoint_0188,service-463.synthetic.example,AAAA,NOERROR,False
dns_evt_018464,2026-01-01T19:44:00+00:00,endpoint_0609,service-464.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_018465,2026-01-01T19:45:00+00:00,endpoint_0601,service-465.synthetic.example,TXT,NOERROR,False
dns_evt_018466,2026-01-01T19:46:00+00:00,endpoint_0516,service-466.synthetic.example,TXT,NOERROR,False
dns_evt_018467,2026-01-01T19:47:00+00:00,endpoint_0077,service-467.synthetic.example,AAAA,NOERROR,False
dns_evt_018468,2026-01-01T19:48:00+00:00,endpoint_0444,service-468.synthetic.example,A,NOERROR,False
dns_evt_018469,2026-01-01T19:49:00+00:00,endpoint_0214,service-469.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_018470,2026-01-01T19:50:00+00:00,endpoint_0060,service-470.synthetic.example,TXT,NOERROR,False
dns_evt_018471,2026-01-01T19:51:00+00:00,endpoint_0526,service-471.synthetic.example,A,NOERROR,False
dns_evt_018472,2026-01-01T19:52:00+00:00,endpoint_0926,service-472.synthetic.example,TXT,NOERROR,False
dns_evt_018473,2026-01-01T19:53:00+00:00,endpoint_0402,service-473.synthetic.example,A,NOERROR,False
dns_evt_018474,2026-01-01T19:54:00+00:00,endpoint_0737,service-474.synthetic.example,TXT,NOERROR,False
dns_evt_018475,2026-01-01T19:55:00+00:00,endpoint_0558,service-475.synthetic.example,A,NOERROR,False
dns_evt_018476,2026-01-01T19:56:00+00:00,endpoint_0606,service-476.synthetic.example,A,NOERROR,False
dns_evt_018477,2026-01-01T19:57:00+00:00,endpoint_0462,service-477.synthetic.example,A,NOERROR,False
dns_evt_018478,2026-01-01T19:58:00+00:00,endpoint_0128,service-478.synthetic.example,AAAA,NOERROR,False
dns_evt_018479,2026-01-01T19:59:00+00:00,endpoint_0404,service-479.synthetic.example,AAAA,NOERROR,False
dns_evt_018480,2026-01-01T20:00:00+00:00,endpoint_0467,service-480.synthetic.example,TXT,NOERROR,False
dns_evt_018481,2026-01-01T20:01:00+00:00,endpoint_0080,service-481.synthetic.example,TXT,NOERROR,False
dns_evt_018482,2026-01-01T20:02:00+00:00,endpoint_0704,service-482.synthetic.example,AAAA,NOERROR,False
dns_evt_018483,2026-01-01T20:03:00+00:00,endpoint_0510,service-483.synthetic.example,TXT,NOERROR,False
dns_evt_018484,2026-01-01T20:04:00+00:00,endpoint_0495,service-484.synthetic.example,AAAA,NOERROR,False
dns_evt_018485,2026-01-01T20:05:00+00:00,endpoint_0080,service-485.synthetic.example,A,NOERROR,False
dns_evt_018486,2026-01-01T20:06:00+00:00,endpoint_0468,service-486.synthetic.example,TXT,NOERROR,False
dns_evt_018487,2026-01-01T20:07:00+00:00,endpoint_0369,service-487.synthetic.example,AAAA,NOERROR,False
dns_evt_018488,2026-01-01T20:08:00+00:00,endpoint_0836,service-488.synthetic.example,AAAA,NOERROR,False
dns_evt_018489,2026-01-01T20:09:00+00:00,endpoint_0410,service-489.synthetic.example,AAAA,NOERROR,False
dns_evt_018490,2026-01-01T20:10:00+00:00,endpoint_0352,service-490.synthetic.example,A,NOERROR,False
dns_evt_018491,2026-01-01T20:11:00+00:00,endpoint_0830,service-491.synthetic.example,AAAA,NOERROR,False
dns_evt_018492,2026-01-01T20:12:00+00:00,endpoint_0430,service-492.synthetic.example,TXT,NOERROR,False
dns_evt_018493,2026-01-01T20:13:00+00:00,endpoint_0903,service-493.synthetic.example,A,NXDOMAIN,False
dns_evt_018494,2026-01-01T20:14:00+00:00,endpoint_0720,service-494.synthetic.example,TXT,NOERROR,False
dns_evt_018495,2026-01-01T20:15:00+00:00,endpoint_0685,service-495.synthetic.example,TXT,NOERROR,False
dns_evt_018496,2026-01-01T20:16:00+00:00,endpoint_0385,service-496.synthetic.example,A,NOERROR,False
dns_evt_018497,2026-01-01T20:17:00+00:00,endpoint_0261,service-497.synthetic.example,A,NOERROR,False
dns_evt_018498,2026-01-01T20:18:00+00:00,endpoint_0382,service-498.synthetic.example,AAAA,NOERROR,False
dns_evt_018499,2026-01-01T20:19:00+00:00,endpoint_0335,service-499.synthetic.example,AAAA,NOERROR,False
dns_evt_018500,2026-01-01T20:20:00+00:00,endpoint_0907,service-500.synthetic.example,A,NOERROR,False
dns_evt_018501,2026-01-01T20:21:00+00:00,endpoint_0950,service-501.synthetic.example,AAAA,NOERROR,False
dns_evt_018502,2026-01-01T20:22:00+00:00,endpoint_0506,service-502.synthetic.example,AAAA,NOERROR,False
dns_evt_018503,2026-01-01T20:23:00+00:00,endpoint_0550,service-503.synthetic.example,TXT,NOERROR,False
dns_evt_018504,2026-01-01T20:24:00+00:00,endpoint_0056,service-504.synthetic.example,AAAA,NOERROR,False
dns_evt_018505,2026-01-01T20:25:00+00:00,endpoint_0447,service-505.synthetic.example,A,NOERROR,False
dns_evt_018506,2026-01-01T20:26:00+00:00,endpoint_0415,service-506.synthetic.example,A,NOERROR,False
dns_evt_018507,2026-01-01T20:27:00+00:00,endpoint_0985,service-507.synthetic.example,AAAA,NOERROR,False
dns_evt_018508,2026-01-01T20:28:00+00:00,endpoint_0662,service-508.synthetic.example,AAAA,NOERROR,False
dns_evt_018509,2026-01-01T20:29:00+00:00,endpoint_0089,service-509.synthetic.example,A,NOERROR,False
dns_evt_018510,2026-01-01T20:30:00+00:00,endpoint_0287,service-510.synthetic.example,A,NOERROR,False
dns_evt_018511,2026-01-01T20:31:00+00:00,endpoint_0896,service-511.synthetic.example,TXT,NOERROR,False
dns_evt_018512,2026-01-01T20:32:00+00:00,endpoint_0106,service-512.synthetic.example,A,NOERROR,False
dns_evt_018513,2026-01-01T20:33:00+00:00,endpoint_0117,service-513.synthetic.example,TXT,NOERROR,False
dns_evt_018514,2026-01-01T20:34:00+00:00,endpoint_0964,service-514.synthetic.example,AAAA,NOERROR,False
dns_evt_018515,2026-01-01T20:35:00+00:00,endpoint_0831,service-515.synthetic.example,A,NOERROR,False
dns_evt_018516,2026-01-01T20:36:00+00:00,endpoint_0117,service-516.synthetic.example,TXT,NOERROR,False
dns_evt_018517,2026-01-01T20:37:00+00:00,endpoint_0405,service-517.synthetic.example,AAAA,NOERROR,False
dns_evt_018518,2026-01-01T20:38:00+00:00,endpoint_0458,service-518.synthetic.example,A,NXDOMAIN,False
dns_evt_018519,2026-01-01T20:39:00+00:00,endpoint_0149,service-519.synthetic.example,TXT,NOERROR,False
dns_evt_018520,2026-01-01T20:40:00+00:00,endpoint_0140,service-520.synthetic.example,AAAA,NOERROR,False
dns_evt_018521,2026-01-01T20:41:00+00:00,endpoint_0422,service-521.synthetic.example,AAAA,NOERROR,False
dns_evt_018522,2026-01-01T20:42:00+00:00,endpoint_0875,service-522.synthetic.example,AAAA,NOERROR,False
dns_evt_018523,2026-01-01T20:43:00+00:00,endpoint_0060,service-523.synthetic.example,A,NOERROR,False
dns_evt_018524,2026-01-01T20:44:00+00:00,endpoint_0641,service-524.synthetic.example,A,NOERROR,False
dns_evt_018525,2026-01-01T20:45:00+00:00,endpoint_0390,service-525.synthetic.example,AAAA,NOERROR,False
dns_evt_018526,2026-01-01T20:46:00+00:00,endpoint_0240,service-526.synthetic.example,TXT,NOERROR,False
dns_evt_018527,2026-01-01T20:47:00+00:00,endpoint_0613,service-527.synthetic.example,A,NOERROR,False
dns_evt_018528,2026-01-01T20:48:00+00:00,endpoint_0027,service-528.synthetic.example,A,NXDOMAIN,False
dns_evt_018529,2026-01-01T20:49:00+00:00,endpoint_0112,service-529.synthetic.example,A,NOERROR,False
dns_evt_018530,2026-01-01T20:50:00+00:00,endpoint_0288,service-530.synthetic.example,TXT,NOERROR,False
dns_evt_018531,2026-01-01T20:51:00+00:00,endpoint_0602,service-531.synthetic.example,A,NOERROR,False
dns_evt_018532,2026-01-01T20:52:00+00:00,endpoint_0431,service-532.synthetic.example,A,NXDOMAIN,False
dns_evt_018533,2026-01-01T20:53:00+00:00,endpoint_0786,service-533.synthetic.example,TXT,NOERROR,False
dns_evt_018534,2026-01-01T20:54:00+00:00,endpoint_0325,service-534.synthetic.example,A,NOERROR,False
