event_id,timestamp,sender,recipient,subject,attachment_type,url_count,phishing_score,delivered_flag,clicked_flag
mail_evt_016113,2026-01-01T04:33:00+00:00,sender113@synthetic-mail.example,user_0137,Synthetic business message,none,3,51,True,False
mail_evt_016114,2026-01-01T04:34:00+00:00,sender114@synthetic-mail.example,user_0480,Synthetic business message,docx,3,43,True,False
mail_evt_016115,2026-01-01T04:35:00+00:00,sender115@synthetic-mail.example,user_0468,Synthetic business message,pdf,3,43,True,False
mail_evt_016116,2026-01-01T04:36:00+00:00,sender116@synthetic-mail.example,user_0089,Synthetic business message,pdf,0,53,True,False
mail_evt_016117,2026-01-01T04:37:00+00:00,sender117@synthetic-mail.example,user_0110,Synthetic business message,none,3,46,True,True
mail_evt_016118,2026-01-01T04:38:00+00:00,sender118@synthetic-mail.example,user_0103,Synthetic business message,zip,1,17,True,False
mail_evt_016119,2026-01-01T04:39:00+00:00,sender119@synthetic-mail.example,user_0488,Synthetic business message,zip,3,18,True,False
mail_evt_016120,2026-01-01T04:40:00+00:00,sender120@synthetic-mail.example,user_0086,Synthetic business message,pdf,4,3,True,False
mail_evt_016121,2026-01-01T04:41:00+00:00,sender121@synthetic-mail.example,user_0040,Synthetic business message,none,3,9,True,False
mail_evt_016122,2026-01-01T04:42:00+00:00,sender122@synthetic-mail.example,user_0108,Synthetic business message,zip,1,25,True,False
mail_evt_016123,2026-01-01T04:43:00+00:00,sender123@synthetic-mail.example,user_0186,Synthetic business message,none,2,27,True,False
mail_evt_016124,2026-01-01T04:44:00+00:00,sender124@synthetic-mail.example,user_0471,Synthetic business message,zip,3,47,True,False
mail_evt_016125,2026-01-01T04:45:00+00:00,sender125@synthetic-mail.example,user_0305,Synthetic business message,pdf,1,1,True,False
mail_evt_016126,2026-01-01T04:46:00+00:00,sender126@synthetic-mail.example,user_0301,Synthetic business message,zip,3,44,True,False
mail_evt_016127,2026-01-01T04:47:00+00:00,sender127@synthetic-mail.example,user_0467,Synthetic business message,zip,3,46,True,False
mail_evt_016128,2026-01-01T04:48:00+00:00,sender128@synthetic-mail.example,user_0044,Synthetic business message,none,1,20,True,False
mail_evt_016129,2026-01-01T04:49:00+00:00,sender129@synthetic-mail.example,user_0483,Synthetic business message,none,1,13,True,False
mail_evt_016130,2026-01-01T04:50:00+00:00,sender130@synthetic-mail.example,user_0078,Synthetic business message,none,1,36,True,False
mail_evt_016131,2026-01-01T04:51:00+00:00,sender131@synthetic-mail.example,user_0097,Synthetic business message,none,2,17,True,False
mail_evt_016132,2026-01-01T04:52:00+00:00,sender132@synthetic-mail.example,user_0436,Synthetic business message,docx,0,30,True,False
mail_evt_016133,2026-01-01T04:53:00+00:00,sender133@synthetic-mail.example,user_0123,Synthetic business message,zip,2,36,True,False
mail_evt_016134,2026-01-01T04:54:00+00:00,sender134@synthetic-mail.example,user_0019,Synthetic business message,pdf,3,53,True,False
mail_evt_016135,2026-01-01T04:55:00+00:00,sender135@synthetic-mail.example,user_0092,Synthetic business message,pdf,0,54,True,False
mail_evt_016136,2026-01-01T04:56:00+00:00,sender136@synthetic-mail.example,user_0008,Synthetic business message,pdf,2,48,True,False
mail_evt_016137,2026-01-01T04:57:00+00:00,sender137@synthetic-mail.example,user_0062,Synthetic business message,zip,1,35,True,False
mail_evt_016138,2026-01-01T04:58:00+00:00,sender138@synthetic-mail.example,user_0275,Synthetic business message,pdf,2,52,True,False
mail_evt_016139,2026-01-01T04:59:00+00:00,sender139@synthetic-mail.example,user_0313,Synthetic business message,docx,2,52,True,False
mail_evt_016140,2026-01-01T05:00:00+00:00,sender140@synthetic-mail.example,user_0093,Synthetic business message,zip,3,6,True,False
mail_evt_016141,2026-01-01T05:01:00+00:00,sender141@synthetic-mail.example,user_0335,Synthetic business message,docx,0,17,True,False
mail_evt_016142,2026-01-01T05:02:00+00:00,sender142@synthetic-mail.example,user_0172,Synthetic business message,zip,4,53,True,False
mail_evt_016143,2026-01-01T05:03:00+00:00,sender143@synthetic-mail.example,user_0148,Synthetic business message,docx,1,21,True,False
mail_evt_016144,2026-01-01T05:04:00+00:00,sender144@synthetic-mail.example,user_0280,Synthetic business message,docx,4,17,True,False
mail_evt_016145,2026-01-01T05:05:00+00:00,sender145@synthetic-mail.example,user_0208,Synthetic business message,none,3,35,True,False
mail_evt_016146,2026-01-01T05:06:00+00:00,sender146@synthetic-mail.example,user_0399,Synthetic business message,pdf,1,33,True,False
mail_evt_016147,2026-01-01T05:07:00+00:00,sender147@synthetic-mail.example,user_0348,Synthetic business message,none,1,8,True,False
mail_evt_016148,2026-01-01T05:08:00+00:00,sender148@synthetic-mail.example,user_0497,Synthetic business message,none,4,37,True,False
mail_evt_016149,2026-01-01T05:09:00+00:00,sender149@synthetic-mail.example,user_0021,Synthetic business message,zip,4,32,True,False
mail_evt_016150,2026-01-01T05:10:00+00:00,sender150@synthetic-mail.example,user_0021,Synthetic business message,docx,0,26,True,False
mail_evt_016151,2026-01-01T05:11:00+00:00,sender151@synthetic-mail.example,user_0127,Synthetic business message,none,3,9,True,False
mail_evt_016152,2026-01-01T05:12:00+00:00,sender152@synthetic-mail.example,user_0424,Synthetic business message,none,1,10,True,False
mail_evt_016153,2026-01-01T05:13:00+00:00,sender153@synthetic-mail.example,user_0326,Synthetic business message,zip,1,38,True,False
mail_evt_016154,2026-01-01T05:14:00+00:00,sender154@synthetic-mail.example,user_0013,Synthetic business message,pdf,3,13,True,False
mail_evt_016155,2026-01-01T05:15:00+00:00,sender155@synthetic-mail.example,user_0413,Synthetic business message,docx,4,11,True,False
mail_evt_016156,2026-01-01T05:16:00+00:00,sender156@synthetic-mail.example,user_0406,Synthetic business message,zip,0,32,True,False
mail_evt_016157,2026-01-01T05:17:00+00:00,sender157@synthetic-mail.example,user_0192,Synthetic business message,none,2,28,True,False
mail_evt_016158,2026-01-01T05:18:00+00:00,sender158@synthetic-mail.example,user_0098,Synthetic business message,zip,0,17,True,False
mail_evt_016159,2026-01-01T05:19:00+00:00,sender159@synthetic-mail.example,user_0095,Synthetic business message,none,4,10,True,False
mail_evt_016160,2026-01-01T05:20:00+00:00,sender160@synthetic-mail.example,user_0344,Synthetic business message,zip,4,44,True,False
mail_evt_016161,2026-01-01T05:21:00+00:00,sender161@synthetic-mail.example,user_0121,Synthetic business message,zip,2,36,True,False
mail_evt_016162,2026-01-01T05:22:00+00:00,sender162@synthetic-mail.example,user_0430,Synthetic business message,none,1,6,True,False
mail_evt_016163,2026-01-01T05:23:00+00:00,sender163@synthetic-mail.example,user_0173,Synthetic business message,docx,2,40,True,False
mail_evt_016164,2026-01-01T05:24:00+00:00,sender164@synthetic-mail.example,user_0289,Synthetic business message,none,3,52,True,False
mail_evt_016165,2026-01-01T05:25:00+00:00,sender165@synthetic-mail.example,user_0140,Synthetic business message,none,3,36,True,False
mail_evt_016166,2026-01-01T05:26:00+00:00,sender166@synthetic-mail.example,user_0021,Synthetic business message,pdf,2,29,True,False
mail_evt_016167,2026-01-01T05:27:00+00:00,sender167@synthetic-mail.example,user_0231,Synthetic business message,none,2,12,True,False
mail_evt_016168,2026-01-01T05:28:00+00:00,sender168@synthetic-mail.example,user_0342,Synthetic business message,zip,2,22,True,False
mail_evt_016169,2026-01-01T05:29:00+00:00,sender169@synthetic-mail.example,user_0411,Synthetic business message,pdf,0,22,True,False
mail_evt_016170,2026-01-01T05:30:00+00:00,sender170@synthetic-mail.example,user_0019,Synthetic business message,docx,2,32,True,False
mail_evt_016171,2026-01-01T05:31:00+00:00,sender171@synthetic-mail.example,user_0174,Synthetic business message,pdf,4,15,True,False
mail_evt_016172,2026-01-01T05:32:00+00:00,sender172@synthetic-mail.example,user_0170,Synthetic business message,docx,3,5,True,False
mail_evt_016173,2026-01-01T05:33:00+00:00,sender173@synthetic-mail.example,user_0331,Synthetic business message,docx,4,25,True,False
mail_evt_016174,2026-01-01T05:34:00+00:00,sender174@synthetic-mail.example,user_0095,Synthetic business message,docx,3,17,True,False
mail_evt_016175,2026-01-01T05:35:00+00:00,sender175@synthetic-mail.example,user_0176,Synthetic business message,none,3,15,True,False
mail_evt_016176,2026-01-01T05:36:00+00:00,sender176@synthetic-mail.example,user_0096,Synthetic business message,none,4,9,True,False
mail_evt_016177,2026-01-01T05:37:00+00:00,sender177@synthetic-mail.example,user_0380,Synthetic business message,zip,3,42,True,False
mail_evt_016178,2026-01-01T05:38:00+00:00,sender178@synthetic-mail.example,user_0394,Synthetic business message,zip,2,18,True,False
mail_evt_016179,2026-01-01T05:39:00+00:00,sender179@synthetic-mail.example,user_0119,Synthetic business message,zip,3,30,True,False
mail_evt_016180,2026-01-01T05:40:00+00:00,sender180@synthetic-mail.example,user_0336,Synthetic business message,none,0,51,True,False
mail_evt_016181,2026-01-01T05:41:00+00:00,sender181@synthetic-mail.example,user_0131,Synthetic business message,docx,3,16,True,False
mail_evt_016182,2026-01-01T05:42:00+00:00,sender182@synthetic-mail.example,user_0136,Synthetic business message,none,3,14,True,False
mail_evt_016183,2026-01-01T05:43:00+00:00,sender183@synthetic-mail.example,user_0356,Synthetic business message,none,2,18,True,False
mail_evt_016184,2026-01-01T05:44:00+00:00,sender184@synthetic-mail.example,user_0201,Synthetic business message,docx,0,32,True,False
mail_evt_016185,2026-01-01T05:45:00+00:00,sender185@synthetic-mail.example,user_0221,Synthetic business message,zip,2,21,True,False
mail_evt_016186,2026-01-01T05:46:00+00:00,sender186@synthetic-mail.example,user_0312,Synthetic business message,zip,0,23,True,False
mail_evt_016187,2026-01-01T05:47:00+00:00,sender187@synthetic-mail.example,user_0222,Synthetic business message,none,4,29,True,False
mail_evt_016188,2026-01-01T05:48:00+00:00,sender188@synthetic-mail.example,user_0199,Synthetic business message,docx,0,42,True,False
mail_evt_016189,2026-01-01T05:49:00+00:00,sender189@synthetic-mail.example,user_0203,Synthetic business message,docx,3,4,True,False
mail_evt_016190,2026-01-01T05:50:00+00:00,sender190@synthetic-mail.example,user_0173,Synthetic business message,none,0,51,True,False
mail_evt_016191,2026-01-01T05:51:00+00:00,sender191@synthetic-mail.example,user_0057,Synthetic business message,zip,1,47,True,False
mail_evt_016192,2026-01-01T05:52:00+00:00,sender192@synthetic-mail.example,user_0227,Synthetic business message,pdf,2,3,True,False
mail_evt_016193,2026-01-01T05:53:00+00:00,sender193@synthetic-mail.example,user_0415,Synthetic business message,docx,3,43,True,False
mail_evt_016194,2026-01-01T05:54:00+00:00,sender194@synthetic-mail.example,user_0423,Synthetic business message,docx,1,34,True,False
mail_evt_016195,2026-01-01T05:55:00+00:00,sender195@synthetic-mail.example,user_0356,Synthetic business message,docx,4,5,True,False
mail_evt_016196,2026-01-01T05:56:00+00:00,sender196@synthetic-mail.example,user_0430,Synthetic business message,zip,1,13,True,False
mail_evt_016197,2026-01-01T05:57:00+00:00,sender197@synthetic-mail.example,user_0153,Synthetic business message,zip,3,30,True,False
mail_evt_016198,2026-01-01T05:58:00+00:00,sender198@synthetic-mail.example,user_0067,Synthetic business message,pdf,2,52,True,False
mail_evt_016199,2026-01-01T05:59:00+00:00,sender199@synthetic-mail.example,user_0075,Synthetic business message,none,2,22,True,False
mail_evt_016200,2026-01-01T06:00:00+00:00,sender0@synthetic-mail.example,user_0155,Synthetic business message,docx,0,2,True,True
mail_evt_016201,2026-01-01T06:01:00+00:00,sender1@synthetic-mail.example,user_0247,Synthetic business message,none,4,13,True,False
mail_evt_016202,2026-01-01T06:02:00+00:00,sender2@synthetic-mail.example,user_0005,Synthetic business message,docx,3,32,True,False
mail_evt_016203,2026-01-01T06:03:00+00:00,sender3@synthetic-mail.example,user_0303,Synthetic business message,docx,2,15,True,False
mail_evt_016204,2026-01-01T06:04:00+00:00,sender4@synthetic-mail.example,user_0332,Synthetic business message,pdf,3,43,True,False
mail_evt_016205,2026-01-01T06:05:00+00:00,sender5@synthetic-mail.example,user_0459,Synthetic business message,none,3,46,True,False
mail_evt_016206,2026-01-01T06:06:00+00:00,sender6@synthetic-mail.example,user_0500,Synthetic business message,none,1,35,True,False
mail_evt_016207,2026-01-01T06:07:00+00:00,sender7@synthetic-mail.example,user_0419,Synthetic business message,zip,1,43,True,False
mail_evt_016208,2026-01-01T06:08:00+00:00,sender8@synthetic-mail.example,user_0012,Synthetic business message,pdf,3,43,True,False
mail_evt_016209,2026-01-01T06:09:00+00:00,sender9@synthetic-mail.example,user_0256,Synthetic business message,pdf,3,2,True,False
mail_evt_016210,2026-01-01T06:10:00+00:00,sender10@synthetic-mail.example,user_0221,Synthetic business message,pdf,0,10,True,False
mail_evt_016211,2026-01-01T06:11:00+00:00,sender11@synthetic-mail.example,user_0285,Synthetic business message,zip,0,28,True,False
mail_evt_016212,2026-01-01T06:12:00+00:00,sender12@synthetic-mail.example,user_0050,Synthetic business message,pdf,2,51,True,False
mail_evt_016213,2026-01-01T06:13:00+00:00,sender13@synthetic-mail.example,user_0320,Synthetic business message,zip,3,29,True,False
mail_evt_016214,2026-01-01T06:14:00+00:00,sender14@synthetic-mail.example,user_0197,Synthetic business message,pdf,0,28,True,False
mail_evt_016215,2026-01-01T06:15:00+00:00,sender15@synthetic-mail.example,user_0158,Synthetic business message,zip,0,38,True,False
mail_evt_016216,2026-01-01T06:16:00+00:00,sender16@synthetic-mail.example,user_0363,Synthetic business message,docx,3,26,True,False
mail_evt_016217,2026-01-01T06:17:00+00:00,sender17@synthetic-mail.example,user_0094,Synthetic business message,pdf,4,34,True,False
mail_evt_016218,2026-01-01T06:18:00+00:00,sender18@synthetic-mail.example,user_0018,Synthetic business message,none,4,20,True,False
mail_evt_016219,2026-01-01T06:19:00+00:00,sender19@synthetic-mail.example,user_0369,Synthetic business message,docx,4,27,True,False
mail_evt_016220,2026-01-01T06:20:00+00:00,sender20@synthetic-mail.example,user_0266,Synthetic business message,zip,3,6,True,False
mail_evt_016221,2026-01-01T06:21:00+00:00,sender21@synthetic-mail.example,user_0322,Synthetic business message,none,4,48,True,False
mail_evt_016222,2026-01-01T06:22:00+00:00,sender22@synthetic-mail.example,user_0184,Synthetic business message,pdf,4,44,True,True
mail_evt_016223,2026-01-01T06:23:00+00:00,sender23@synthetic-mail.example,user_0233,Synthetic business message,pdf,1,24,True,False
mail_evt_016224,2026-01-01T06:24:00+00:00,sender24@synthetic-mail.example,user_0289,Synthetic business message,pdf,2,44,True,False
mail_evt_016225,2026-01-01T06:25:00+00:00,sender25@synthetic-mail.example,user_0335,Synthetic business message,docx,2,53,True,False
mail_evt_016226,2026-01-01T06:26:00+00:00,sender26@synthetic-mail.example,user_0165,Synthetic business message,pdf,1,54,True,False
mail_evt_016227,2026-01-01T06:27:00+00:00,sender27@synthetic-mail.example,user_0140,Synthetic business message,zip,2,46,True,False
mail_evt_016228,2026-01-01T06:28:00+00:00,sender28@synthetic-mail.example,user_0289,Synthetic business message,zip,0,14,True,False
mail_evt_016229,2026-01-01T06:29:00+00:00,sender29@synthetic-mail.example,user_0042,Synthetic business message,docx,3,9,True,False
mail_evt_016230,2026-01-01T06:30:00+00:00,sender30@synthetic-mail.example,user_0364,Synthetic business message,pdf,0,32,True,False
mail_evt_016231,2026-01-01T06:31:00+00:00,sender31@synthetic-mail.example,user_0360,Synthetic business message,docx,3,22,True,False
mail_evt_016232,2026-01-01T06:32:00+00:00,sender32@synthetic-mail.example,user_0034,Synthetic business message,pdf,2,25,True,False
mail_evt_016233,2026-01-01T06:33:00+00:00,sender33@synthetic-mail.example,user_0179,Synthetic business message,zip,3,26,True,False
mail_evt_016234,2026-01-01T06:34:00+00:00,sender34@synthetic-mail.example,user_0363,Synthetic business message,docx,1,36,True,True
mail_evt_016235,2026-01-01T06:35:00+00:00,sender35@synthetic-mail.example,user_0100,Synthetic business message,docx,3,3,True,False
mail_evt_016236,2026-01-01T06:36:00+00:00,sender36@synthetic-mail.example,user_0088,Synthetic business message,docx,2,36,True,False
mail_evt_016237,2026-01-01T06:37:00+00:00,sender37@synthetic-mail.example,user_0466,Synthetic business message,docx,1,31,True,False
mail_evt_016238,2026-01-01T06:38:00+00:00,sender38@synthetic-mail.example,user_0115,Synthetic business message,none,4,17,True,False
mail_evt_016239,2026-01-01T06:39:00+00:00,sender39@synthetic-mail.example,user_0439,Synthetic business message,zip,4,42,True,False
mail_evt_016240,2026-01-01T06:40:00+00:00,sender40@synthetic-mail.example,user_0278,Synthetic business message,zip,3,44,True,False
mail_evt_016241,2026-01-01T06:41:00+00:00,sender41@synthetic-mail.example,user_0018,Synthetic business message,docx,0,41,True,False
mail_evt_016242,2026-01-01T06:42:00+00:00,sender42@synthetic-mail.example,user_0325,Synthetic business message,pdf,2,15,True,False
mail_evt_016243,2026-01-01T06:43:00+00:00,sender43@synthetic-mail.example,user_0265,Synthetic business message,pdf,0,4,True,False
mail_evt_016244,2026-01-01T06:44:00+00:00,sender44@synthetic-mail.example,user_0438,Synthetic business message,none,1,48,True,False
mail_evt_016245,2026-01-01T06:45:00+00:00,sender45@synthetic-mail.example,user_0037,Synthetic business message,pdf,1,11,True,False
mail_evt_016246,2026-01-01T06:46:00+00:00,sender46@synthetic-mail.example,user_0259,Synthetic business message,docx,4,3,True,False
mail_evt_016247,2026-01-01T06:47:00+00:00,sender47@synthetic-mail.example,user_0084,Synthetic business message,docx,3,17,True,False
mail_evt_016248,2026-01-01T06:48:00+00:00,sender48@synthetic-mail.example,user_0376,Synthetic business message,zip,3,52,True,False
mail_evt_016249,2026-01-01T06:49:00+00:00,sender49@synthetic-mail.example,user_0393,Synthetic business message,zip,4,28,True,False
mail_evt_016250,2026-01-01T06:50:00+00:00,sender50@synthetic-mail.example,user_0219,Synthetic business message,none,0,9,True,False
mail_evt_016251,2026-01-01T06:51:00+00:00,sender51@synthetic-mail.example,user_0315,Synthetic business message,none,0,43,True,False
mail_evt_016252,2026-01-01T06:52:00+00:00,sender52@synthetic-mail.example,user_0496,Synthetic business message,pdf,1,37,True,False
mail_evt_016253,2026-01-01T06:53:00+00:00,sender53@synthetic-mail.example,user_0185,Synthetic business message,pdf,4,47,True,False
mail_evt_016254,2026-01-01T06:54:00+00:00,sender54@synthetic-mail.example,user_0259,Synthetic business message,none,0,54,True,False
mail_evt_016255,2026-01-01T06:55:00+00:00,sender55@synthetic-mail.example,user_0381,Synthetic business message,pdf,4,7,True,False
mail_evt_016256,2026-01-01T06:56:00+00:00,sender56@synthetic-mail.example,user_0079,Synthetic business message,docx,3,29,True,False
mail_evt_016257,2026-01-01T06:57:00+00:00,sender57@synthetic-mail.example,user_0122,Synthetic business message,pdf,1,8,True,False
mail_evt_016258,2026-01-01T06:58:00+00:00,sender58@synthetic-mail.example,user_0025,Synthetic business message,zip,1,15,True,False
mail_evt_016259,2026-01-01T06:59:00+00:00,sender59@synthetic-mail.example,user_0146,Synthetic business message,none,1,19,True,False
mail_evt_016260,2026-01-01T07:00:00+00:00,sender60@synthetic-mail.example,user_0428,Synthetic business message,docx,0,15,True,False
mail_evt_016261,2026-01-01T07:01:00+00:00,sender61@synthetic-mail.example,user_0037,Synthetic business message,none,3,20,True,False
mail_evt_016262,2026-01-01T07:02:00+00:00,sender62@synthetic-mail.example,user_0097,Synthetic business message,pdf,0,14,True,False
mail_evt_016263,2026-01-01T07:03:00+00:00,sender63@synthetic-mail.example,user_0288,Synthetic business message,docx,3,50,True,False
mail_evt_016264,2026-01-01T07:04:00+00:00,sender64@synthetic-mail.example,user_0037,Synthetic business message,docx,3,30,True,False
mail_evt_016265,2026-01-01T07:05:00+00:00,sender65@synthetic-mail.example,user_0056,Synthetic business message,docx,3,24,True,False
mail_evt_016266,2026-01-01T07:06:00+00:00,sender66@synthetic-mail.example,user_0234,Synthetic business message,docx,4,7,True,False
mail_evt_016267,2026-01-01T07:07:00+00:00,sender67@synthetic-mail.example,user_0197,Synthetic business message,docx,0,39,True,False
mail_evt_016268,2026-01-01T07:08:00+00:00,sender68@synthetic-mail.example,user_0305,Synthetic business message,pdf,1,52,True,False
mail_evt_016269,2026-01-01T07:09:00+00:00,sender69@synthetic-mail.example,user_0070,Synthetic business message,zip,1,24,True,False
mail_evt_016270,2026-01-01T07:10:00+00:00,sender70@synthetic-mail.example,user_0286,Synthetic business message,docx,0,38,True,False
mail_evt_016271,2026-01-01T07:11:00+00:00,sender71@synthetic-mail.example,user_0323,Synthetic business message,docx,4,17,True,False
mail_evt_016272,2026-01-01T07:12:00+00:00,sender72@synthetic-mail.example,user_0314,Synthetic business message,pdf,2,9,True,True
mail_evt_016273,2026-01-01T07:13:00+00:00,sender73@synthetic-mail.example,user_0458,Synthetic business message,zip,1,21,True,False
mail_evt_016274,2026-01-01T07:14:00+00:00,sender74@synthetic-mail.example,user_0329,Synthetic business message,docx,0,44,True,False
mail_evt_016275,2026-01-01T07:15:00+00:00,sender75@synthetic-mail.example,user_0070,Synthetic business message,pdf,3,13,True,False
mail_evt_016276,2026-01-01T07:16:00+00:00,sender76@synthetic-mail.example,user_0012,Synthetic business message,zip,3,29,True,False
mail_evt_016277,2026-01-01T07:17:00+00:00,sender77@synthetic-mail.example,user_0087,Synthetic business message,pdf,0,19,True,False
mail_evt_016278,2026-01-01T07:18:00+00:00,sender78@synthetic-mail.example,user_0449,Synthetic business message,pdf,3,26,True,False
mail_evt_016279,2026-01-01T07:19:00+00:00,sender79@synthetic-mail.example,user_0405,Synthetic business message,docx,4,12,True,False
mail_evt_016280,2026-01-01T07:20:00+00:00,sender80@synthetic-mail.example,user_0151,Synthetic business message,docx,0,19,True,False
mail_evt_016281,2026-01-01T07:21:00+00:00,sender81@synthetic-mail.example,user_0169,Synthetic business message,none,0,21,True,False
mail_evt_016282,2026-01-01T07:22:00+00:00,sender82@synthetic-mail.example,user_0372,Synthetic business message,zip,2,41,True,False
mail_evt_016283,2026-01-01T07:23:00+00:00,sender83@synthetic-mail.example,user_0296,Synthetic business message,docx,1,6,True,False
mail_evt_016284,2026-01-01T07:24:00+00:00,sender84@synthetic-mail.example,user_0467,Synthetic business message,docx,2,33,True,False
mail_evt_016285,2026-01-01T07:25:00+00:00,sender85@synthetic-mail.example,user_0415,Synthetic business message,docx,4,34,True,True
mail_evt_016286,2026-01-01T07:26:00+00:00,sender86@synthetic-mail.example,user_0231,Synthetic business message,pdf,3,33,True,False
mail_evt_016287,2026-01-01T07:27:00+00:00,sender87@synthetic-mail.example,user_0122,Synthetic business message,zip,1,25,True,False
mail_evt_016288,2026-01-01T07:28:00+00:00,sender88@synthetic-mail.example,user_0121,Synthetic business message,none,3,40,True,False
mail_evt_016289,2026-01-01T07:29:00+00:00,sender89@synthetic-mail.example,user_0145,Synthetic business message,zip,0,7,True,False
mail_evt_016290,2026-01-01T07:30:00+00:00,sender90@synthetic-mail.example,user_0299,Synthetic business message,zip,4,40,True,False
mail_evt_016291,2026-01-01T07:31:00+00:00,sender91@synthetic-mail.example,user_0156,Synthetic business message,none,4,10,True,False
mail_evt_016292,2026-01-01T07:32:00+00:00,sender92@synthetic-mail.example,user_0437,Synthetic business message,docx,1,47,True,False
mail_evt_016293,2026-01-01T07:33:00+00:00,sender93@synthetic-mail.example,user_0001,Synthetic business message,zip,4,34,True,False
mail_evt_016294,2026-01-01T07:34:00+00:00,sender94@synthetic-mail.example,user_0361,Synthetic business message,docx,2,15,True,False
mail_evt_016295,2026-01-01T07:35:00+00:00,sender95@synthetic-mail.example,user_0380,Synthetic business message,docx,4,9,True,False
mail_evt_016296,2026-01-01T07:36:00+00:00,sender96@synthetic-mail.example,user_0326,Synthetic business message,zip,2,1,True,False
mail_evt_016297,2026-01-01T07:37:00+00:00,sender97@synthetic-mail.example,user_0127,Synthetic business message,none,2,43,True,False
mail_evt_016298,2026-01-01T07:38:00+00:00,sender98@synthetic-mail.example,user_0194,Synthetic business message,zip,4,51,True,False
mail_evt_016299,2026-01-01T07:39:00+00:00,sender99@synthetic-mail.example,user_0409,Synthetic business message,docx,1,39,True,False
mail_evt_016300,2026-01-01T07:40:00+00:00,sender100@synthetic-mail.example,user_0265,Synthetic business message,none,3,12,True,False
mail_evt_016301,2026-01-01T07:41:00+00:00,sender101@synthetic-mail.example,user_0404,Synthetic business message,zip,4,50,True,False
mail_evt_016302,2026-01-01T07:42:00+00:00,sender102@synthetic-mail.example,user_0398,Synthetic business message,pdf,3,32,True,False
mail_evt_016303,2026-01-01T07:43:00+00:00,sender103@synthetic-mail.example,user_0294,Synthetic business message,docx,4,42,True,False
mail_evt_016304,2026-01-01T07:44:00+00:00,sender104@synthetic-mail.example,user_0346,Synthetic business message,docx,2,37,True,False
mail_evt_016305,2026-01-01T07:45:00+00:00,sender105@synthetic-mail.example,user_0451,Synthetic business message,docx,3,39,True,False
mail_evt_016306,2026-01-01T07:46:00+00:00,sender106@synthetic-mail.example,user_0258,Synthetic business message,docx,0,53,True,False
mail_evt_016307,2026-01-01T07:47:00+00:00,sender107@synthetic-mail.example,user_0446,Synthetic business message,zip,4,7,True,False
mail_evt_016308,2026-01-01T07:48:00+00:00,sender108@synthetic-mail.example,user_0299,Synthetic business message,zip,0,1,True,False
mail_evt_016309,2026-01-01T07:49:00+00:00,sender109@synthetic-mail.example,user_0097,Synthetic business message,zip,3,32,True,False
mail_evt_016310,2026-01-01T07:50:00+00:00,sender110@synthetic-mail.example,user_0476,Synthetic business message,pdf,4,21,True,False
mail_evt_016311,2026-01-01T07:51:00+00:00,sender111@synthetic-mail.example,user_0302,Synthetic business message,docx,2,47,True,True
mail_evt_016312,2026-01-01T07:52:00+00:00,sender112@synthetic-mail.example,user_0330,Synthetic business message,pdf,2,34,True,False
mail_evt_016313,2026-01-01T07:53:00+00:00,sender113@synthetic-mail.example,user_0209,Synthetic business message,docx,2,48,True,False
mail_evt_016314,2026-01-01T07:54:00+00:00,sender114@synthetic-mail.example,user_0086,Synthetic business message,pdf,2,39,True,False
mail_evt_016315,2026-01-01T07:55:00+00:00,sender115@synthetic-mail.example,user_0350,Synthetic business message,pdf,2,45,True,True
mail_evt_016316,2026-01-01T07:56:00+00:00,sender116@synthetic-mail.example,user_0430,Synthetic business message,docx,4,11,True,False
mail_evt_016317,2026-01-01T07:57:00+00:00,sender117@synthetic-mail.example,user_0266,Synthetic business message,docx,4,54,True,False
mail_evt_016318,2026-01-01T07:58:00+00:00,sender118@synthetic-mail.example,user_0006,Synthetic business message,none,2,52,True,False
mail_evt_016319,2026-01-01T07:59:00+00:00,sender119@synthetic-mail.example,user_0305,Synthetic business message,none,0,46,True,False
mail_evt_016320,2026-01-01T08:00:00+00:00,sender120@synthetic-mail.example,user_0042,Synthetic business message,pdf,1,11,True,False
mail_evt_016321,2026-01-01T08:01:00+00:00,sender121@synthetic-mail.example,user_0305,Synthetic business message,zip,2,30,True,False
mail_evt_016322,2026-01-01T08:02:00+00:00,sender122@synthetic-mail.example,user_0269,Synthetic business message,none,0,3,True,False
mail_evt_016323,2026-01-01T08:03:00+00:00,sender123@synthetic-mail.example,user_0397,Synthetic business message,zip,2,39,True,False
mail_evt_016324,2026-01-01T08:04:00+00:00,sender124@synthetic-mail.example,user_0008,Synthetic business message,pdf,3,16,True,False
mail_evt_016325,2026-01-01T08:05:00+00:00,sender125@synthetic-mail.example,user_0276,Synthetic business message,none,4,45,True,False
mail_evt_016326,2026-01-01T08:06:00+00:00,sender126@synthetic-mail.example,user_0305,Synthetic business message,zip,1,4,True,False
mail_evt_016327,2026-01-01T08:07:00+00:00,sender127@synthetic-mail.example,user_0379,Synthetic business message,zip,2,5,True,False
mail_evt_016328,2026-01-01T08:08:00+00:00,sender128@synthetic-mail.example,user_0372,Synthetic business message,docx,3,8,True,False
mail_evt_016329,2026-01-01T08:09:00+00:00,sender129@synthetic-mail.example,user_0082,Synthetic business message,docx,4,2,True,False
