event_id,timestamp,user_id,app_name,prompt_text,tool_requested,data_requested,prompt_injection_score,policy_result,response_blocked_flag
ai_evt_003027,2026-01-01T02:27:00+00:00,user_0449,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,24,allow,False
ai_evt_003028,2026-01-01T02:28:00+00:00,user_0011,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,15,allow,False
ai_evt_003029,2026-01-01T02:29:00+00:00,user_0258,SupportAgent,summarize synthetic internal ticket,none,support_ticket,28,allow,False
ai_evt_003030,2026-01-01T02:30:00+00:00,user_0216,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,21,allow_with_masking,False
ai_evt_003031,2026-01-01T02:31:00+00:00,user_0185,DataAssistant,summarize synthetic internal ticket,none,public_metric,32,allow_with_masking,False
ai_evt_003032,2026-01-01T02:32:00+00:00,user_0498,SupportAgent,summarize synthetic internal ticket,query_metrics,none,40,allow_with_masking,False
ai_evt_003033,2026-01-01T02:33:00+00:00,user_0238,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,10,allow_with_masking,False
ai_evt_003034,2026-01-01T02:34:00+00:00,user_0057,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,16,allow,False
ai_evt_003035,2026-01-01T02:35:00+00:00,user_0234,SupportAgent,summarize synthetic internal ticket,none,none,25,allow,False
ai_evt_003036,2026-01-01T02:36:00+00:00,user_0125,SupportAgent,summarize synthetic internal ticket,none,public_metric,33,allow_with_masking,False
ai_evt_003037,2026-01-01T02:37:00+00:00,user_0318,DataAssistant,summarize synthetic internal ticket,none,support_ticket,32,allow,False
ai_evt_003038,2026-01-01T02:38:00+00:00,user_0341,SupportAgent,summarize synthetic internal ticket,none,support_ticket,21,allow_with_masking,False
ai_evt_003039,2026-01-01T02:39:00+00:00,user_0270,DataAssistant,summarize synthetic internal ticket,search_docs,none,22,allow,False
ai_evt_003040,2026-01-01T02:40:00+00:00,user_0366,DataAssistant,summarize synthetic internal ticket,query_metrics,none,44,allow_with_masking,False
ai_evt_003041,2026-01-01T02:41:00+00:00,user_0303,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,44,allow_with_masking,False
ai_evt_003042,2026-01-01T02:42:00+00:00,user_0111,DataAssistant,summarize synthetic internal ticket,query_metrics,none,4,allow_with_masking,False
ai_evt_003043,2026-01-01T02:43:00+00:00,user_0158,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,3,allow_with_masking,False
ai_evt_003044,2026-01-01T02:44:00+00:00,user_0277,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,29,allow_with_masking,False
ai_evt_003045,2026-01-01T02:45:00+00:00,user_0367,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,23,allow_with_masking,False
ai_evt_003046,2026-01-01T02:46:00+00:00,user_0003,SupportAgent,summarize synthetic internal ticket,query_metrics,none,23,allow,False
ai_evt_003047,2026-01-01T02:47:00+00:00,user_0118,SupportAgent,summarize synthetic internal ticket,none,none,22,allow_with_masking,False
ai_evt_003048,2026-01-01T02:48:00+00:00,user_0298,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,29,allow_with_masking,False
ai_evt_003049,2026-01-01T02:49:00+00:00,user_0172,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,4,allow,False
ai_evt_003050,2026-01-01T02:50:00+00:00,user_0124,DataAssistant,summarize synthetic internal ticket,none,public_metric,20,allow_with_masking,False
ai_evt_003051,2026-01-01T02:51:00+00:00,user_0044,SupportAgent,summarize synthetic internal ticket,none,none,31,allow,False
ai_evt_003052,2026-01-01T02:52:00+00:00,user_0315,SupportAgent,summarize synthetic internal ticket,none,none,28,allow,False
ai_evt_003053,2026-01-01T02:53:00+00:00,user_0151,SupportAgent,summarize synthetic internal ticket,search_docs,none,13,allow,False
ai_evt_003054,2026-01-01T02:54:00+00:00,user_0226,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,39,allow,False
ai_evt_003055,2026-01-01T02:55:00+00:00,user_0264,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,28,allow_with_masking,False
ai_evt_003056,2026-01-01T02:56:00+00:00,user_0460,SupportAgent,summarize synthetic internal ticket,none,none,7,allow_with_masking,False
ai_evt_003057,2026-01-01T02:57:00+00:00,user_0126,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,12,allow,False
ai_evt_003058,2026-01-01T02:58:00+00:00,user_0292,DataAssistant,summarize synthetic internal ticket,none,public_metric,32,allow_with_masking,False
ai_evt_003059,2026-01-01T02:59:00+00:00,user_0324,DataAssistant,summarize synthetic internal ticket,search_docs,none,35,allow,False
ai_evt_003060,2026-01-01T03:00:00+00:00,user_0019,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,5,allow,False
ai_evt_003061,2026-01-01T03:01:00+00:00,user_0125,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,44,allow,False
ai_evt_003062,2026-01-01T03:02:00+00:00,user_0368,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,14,allow,False
ai_evt_003063,2026-01-01T03:03:00+00:00,user_0132,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,41,allow,False
ai_evt_003064,2026-01-01T03:04:00+00:00,user_0166,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,30,allow,False
ai_evt_003065,2026-01-01T03:05:00+00:00,user_0490,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,15,allow_with_masking,False
ai_evt_003066,2026-01-01T03:06:00+00:00,user_0363,DataAssistant,summarize synthetic internal ticket,query_metrics,none,8,allow,False
ai_evt_003067,2026-01-01T03:07:00+00:00,user_0350,DataAssistant,summarize synthetic internal ticket,none,none,16,allow_with_masking,False
ai_evt_003068,2026-01-01T03:08:00+00:00,user_0245,DataAssistant,summarize synthetic internal ticket,none,public_metric,36,allow_with_masking,False
ai_evt_003069,2026-01-01T03:09:00+00:00,user_0211,DataAssistant,summarize synthetic internal ticket,none,support_ticket,24,allow_with_masking,False
ai_evt_003070,2026-01-01T03:10:00+00:00,user_0385,DataAssistant,summarize synthetic internal ticket,none,none,24,allow,False
ai_evt_003071,2026-01-01T03:11:00+00:00,user_0481,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,0,allow,False
ai_evt_003072,2026-01-01T03:12:00+00:00,user_0377,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,38,allow,False
ai_evt_003073,2026-01-01T03:13:00+00:00,user_0313,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,4,allow_with_masking,False
ai_evt_003074,2026-01-01T03:14:00+00:00,user_0248,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,23,allow,False
ai_evt_003075,2026-01-01T03:15:00+00:00,user_0161,EnterpriseCopilot,summarize synthetic internal ticket,none,none,42,allow_with_masking,False
ai_evt_003076,2026-01-01T03:16:00+00:00,user_0269,SupportAgent,summarize synthetic internal ticket,none,support_ticket,7,allow_with_masking,False
ai_evt_003077,2026-01-01T03:17:00+00:00,user_0077,DataAssistant,summarize synthetic internal ticket,none,public_metric,5,allow_with_masking,False
ai_evt_003078,2026-01-01T03:18:00+00:00,user_0237,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,29,allow,False
ai_evt_003079,2026-01-01T03:19:00+00:00,user_0181,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,11,allow_with_masking,False
ai_evt_003080,2026-01-01T03:20:00+00:00,user_0480,DataAssistant,summarize synthetic internal ticket,query_metrics,none,40,allow,False
ai_evt_003081,2026-01-01T03:21:00+00:00,user_0431,DataAssistant,summarize synthetic internal ticket,none,support_ticket,40,allow,False
ai_evt_003082,2026-01-01T03:22:00+00:00,user_0416,SupportAgent,summarize synthetic internal ticket,none,support_ticket,33,allow,False
ai_evt_003083,2026-01-01T03:23:00+00:00,user_0080,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,15,allow,False
ai_evt_003084,2026-01-01T03:24:00+00:00,user_0137,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,44,allow,False
ai_evt_003085,2026-01-01T03:25:00+00:00,user_0066,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,9,allow_with_masking,False
ai_evt_003086,2026-01-01T03:26:00+00:00,user_0398,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,15,allow_with_masking,False
ai_evt_003087,2026-01-01T03:27:00+00:00,user_0341,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,18,allow,False
ai_evt_003088,2026-01-01T03:28:00+00:00,user_0478,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,32,allow,False
ai_evt_003089,2026-01-01T03:29:00+00:00,user_0458,DataAssistant,summarize synthetic internal ticket,none,none,16,allow_with_masking,False
ai_evt_003090,2026-01-01T03:30:00+00:00,user_0005,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,36,allow,False
ai_evt_003091,2026-01-01T03:31:00+00:00,user_0071,DataAssistant,summarize synthetic internal ticket,search_docs,none,41,allow_with_masking,False
ai_evt_003092,2026-01-01T03:32:00+00:00,user_0135,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,6,allow_with_masking,False
ai_evt_003093,2026-01-01T03:33:00+00:00,user_0004,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,19,allow,False
ai_evt_003094,2026-01-01T03:34:00+00:00,user_0432,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,28,allow,False
ai_evt_003095,2026-01-01T03:35:00+00:00,user_0353,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,26,allow_with_masking,False
ai_evt_003096,2026-01-01T03:36:00+00:00,user_0305,SupportAgent,summarize synthetic internal ticket,none,none,1,allow_with_masking,False
ai_evt_003097,2026-01-01T03:37:00+00:00,user_0349,DataAssistant,summarize synthetic internal ticket,query_metrics,none,22,allow,False
ai_evt_003098,2026-01-01T03:38:00+00:00,user_0283,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,36,allow,False
ai_evt_003099,2026-01-01T03:39:00+00:00,user_0446,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,32,allow_with_masking,False
ai_evt_003100,2026-01-01T03:40:00+00:00,user_0500,SupportAgent,summarize synthetic internal ticket,none,support_ticket,20,allow_with_masking,False
ai_evt_003101,2026-01-01T03:41:00+00:00,user_0014,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,34,allow_with_masking,False
ai_evt_003102,2026-01-01T03:42:00+00:00,user_0063,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,32,allow,False
ai_evt_003103,2026-01-01T03:43:00+00:00,user_0071,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,39,allow,False
ai_evt_003104,2026-01-01T03:44:00+00:00,user_0254,DataAssistant,summarize synthetic internal ticket,none,support_ticket,0,allow,False
ai_evt_003105,2026-01-01T03:45:00+00:00,user_0155,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,2,allow_with_masking,False
ai_evt_003106,2026-01-01T03:46:00+00:00,user_0452,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,3,allow_with_masking,False
ai_evt_003107,2026-01-01T03:47:00+00:00,user_0240,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,26,allow_with_masking,False
ai_evt_003108,2026-01-01T03:48:00+00:00,user_0061,SupportAgent,summarize synthetic internal ticket,none,public_metric,11,allow_with_masking,False
ai_evt_003109,2026-01-01T03:49:00+00:00,user_0283,SupportAgent,summarize synthetic internal ticket,query_metrics,none,11,allow,False
ai_evt_003110,2026-01-01T03:50:00+00:00,user_0458,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,41,allow,False
ai_evt_003111,2026-01-01T03:51:00+00:00,user_0009,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,19,allow_with_masking,False
ai_evt_003112,2026-01-01T03:52:00+00:00,user_0482,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,5,allow,False
ai_evt_003113,2026-01-01T03:53:00+00:00,user_0457,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,41,allow,False
ai_evt_003114,2026-01-01T03:54:00+00:00,user_0186,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,15,allow,False
ai_evt_003115,2026-01-01T03:55:00+00:00,user_0469,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,25,allow_with_masking,False
ai_evt_003116,2026-01-01T03:56:00+00:00,user_0110,EnterpriseCopilot,summarize synthetic internal ticket,none,none,16,allow,False
ai_evt_003117,2026-01-01T03:57:00+00:00,user_0231,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,33,allow,False
ai_evt_003118,2026-01-01T03:58:00+00:00,user_0424,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,22,allow,False
ai_evt_003119,2026-01-01T03:59:00+00:00,user_0150,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,30,allow_with_masking,False
ai_evt_003120,2026-01-01T04:00:00+00:00,user_0115,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,41,allow_with_masking,False
ai_evt_003121,2026-01-01T04:01:00+00:00,user_0340,DataAssistant,summarize synthetic internal ticket,none,support_ticket,21,allow,False
ai_evt_003122,2026-01-01T04:02:00+00:00,user_0090,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,26,allow_with_masking,False
ai_evt_003123,2026-01-01T04:03:00+00:00,user_0315,DataAssistant,summarize synthetic internal ticket,search_docs,none,0,allow_with_masking,False
ai_evt_003124,2026-01-01T04:04:00+00:00,user_0150,DataAssistant,summarize synthetic internal ticket,none,public_metric,34,allow,False
ai_evt_003125,2026-01-01T04:05:00+00:00,user_0155,DataAssistant,summarize synthetic internal ticket,none,public_metric,3,allow_with_masking,False
ai_evt_003126,2026-01-01T04:06:00+00:00,user_0423,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,33,allow_with_masking,False
ai_evt_003127,2026-01-01T04:07:00+00:00,user_0497,SupportAgent,summarize synthetic internal ticket,none,none,35,allow,False
ai_evt_003128,2026-01-01T04:08:00+00:00,user_0180,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,26,allow,False
ai_evt_003129,2026-01-01T04:09:00+00:00,user_0485,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,7,allow_with_masking,False
ai_evt_003130,2026-01-01T04:10:00+00:00,user_0415,DataAssistant,summarize synthetic internal ticket,search_docs,none,0,allow_with_masking,False
ai_evt_003131,2026-01-01T04:11:00+00:00,user_0030,DataAssistant,summarize synthetic internal ticket,none,public_metric,33,allow,False
ai_evt_003132,2026-01-01T04:12:00+00:00,user_0337,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,4,allow,False
ai_evt_003133,2026-01-01T04:13:00+00:00,user_0308,SupportAgent,summarize synthetic internal ticket,none,none,22,allow,False
ai_evt_003134,2026-01-01T04:14:00+00:00,user_0464,DataAssistant,summarize synthetic internal ticket,none,none,44,allow,False
ai_evt_003135,2026-01-01T04:15:00+00:00,user_0282,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,44,allow_with_masking,False
ai_evt_003136,2026-01-01T04:16:00+00:00,user_0222,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,35,allow_with_masking,False
ai_evt_003137,2026-01-01T04:17:00+00:00,user_0081,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,41,allow_with_masking,False
ai_evt_003138,2026-01-01T04:18:00+00:00,user_0030,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,29,allow_with_masking,False
ai_evt_003139,2026-01-01T04:19:00+00:00,user_0018,EnterpriseCopilot,summarize synthetic internal ticket,none,none,2,allow_with_masking,False
ai_evt_003140,2026-01-01T04:20:00+00:00,user_0085,SupportAgent,summarize synthetic internal ticket,query_metrics,none,6,allow_with_masking,False
ai_evt_003141,2026-01-01T04:21:00+00:00,user_0186,SupportAgent,summarize synthetic internal ticket,none,none,40,allow,False
ai_evt_003142,2026-01-01T04:22:00+00:00,user_0072,EnterpriseCopilot,summarize synthetic internal ticket,none,none,27,allow_with_masking,False
ai_evt_003143,2026-01-01T04:23:00+00:00,user_0309,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,28,allow_with_masking,False
ai_evt_003144,2026-01-01T04:24:00+00:00,user_0260,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,2,allow,False
ai_evt_003145,2026-01-01T04:25:00+00:00,user_0322,SupportAgent,summarize synthetic internal ticket,search_docs,none,12,allow,False
ai_evt_003146,2026-01-01T04:26:00+00:00,user_0498,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,34,allow_with_masking,False
ai_evt_003147,2026-01-01T04:27:00+00:00,user_0485,EnterpriseCopilot,summarize synthetic internal ticket,none,none,3,allow,False
ai_evt_003148,2026-01-01T04:28:00+00:00,user_0110,EnterpriseCopilot,summarize synthetic internal ticket,none,none,21,allow,False
ai_evt_003149,2026-01-01T04:29:00+00:00,user_0280,DataAssistant,summarize synthetic internal ticket,query_metrics,none,12,allow_with_masking,False
ai_evt_003150,2026-01-01T04:30:00+00:00,user_0128,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,39,allow_with_masking,False
ai_evt_003151,2026-01-01T04:31:00+00:00,user_0140,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,44,allow,False
ai_evt_003152,2026-01-01T04:32:00+00:00,user_0187,DataAssistant,summarize synthetic internal ticket,none,public_metric,40,allow_with_masking,False
ai_evt_003153,2026-01-01T04:33:00+00:00,user_0146,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,27,allow_with_masking,False
ai_evt_003154,2026-01-01T04:34:00+00:00,user_0480,DataAssistant,summarize synthetic internal ticket,none,public_metric,38,allow,False
ai_evt_003155,2026-01-01T04:35:00+00:00,user_0355,DataAssistant,summarize synthetic internal ticket,none,public_metric,22,allow,False
ai_evt_003156,2026-01-01T04:36:00+00:00,user_0007,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,35,allow,False
ai_evt_003157,2026-01-01T04:37:00+00:00,user_0440,DataAssistant,summarize synthetic internal ticket,search_docs,none,6,allow,False
ai_evt_003158,2026-01-01T04:38:00+00:00,user_0121,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,23,allow,False
ai_evt_003159,2026-01-01T04:39:00+00:00,user_0012,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,35,allow_with_masking,False
ai_evt_003160,2026-01-01T04:40:00+00:00,user_0259,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,23,allow_with_masking,False
ai_evt_003161,2026-01-01T04:41:00+00:00,user_0324,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,17,allow_with_masking,False
ai_evt_003162,2026-01-01T04:42:00+00:00,user_0054,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,33,allow_with_masking,False
ai_evt_003163,2026-01-01T04:43:00+00:00,user_0326,SupportAgent,summarize synthetic internal ticket,none,none,18,allow_with_masking,False
ai_evt_003164,2026-01-01T04:44:00+00:00,user_0479,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,7,allow_with_masking,False
ai_evt_003165,2026-01-01T04:45:00+00:00,user_0172,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,22,allow,False
ai_evt_003166,2026-01-01T04:46:00+00:00,user_0219,DataAssistant,summarize synthetic internal ticket,query_metrics,none,27,allow,False
ai_evt_003167,2026-01-01T04:47:00+00:00,user_0073,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,29,allow_with_masking,False
ai_evt_003168,2026-01-01T04:48:00+00:00,user_0266,DataAssistant,summarize synthetic internal ticket,none,support_ticket,27,allow,False
ai_evt_003169,2026-01-01T04:49:00+00:00,user_0137,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,22,allow,False
ai_evt_003170,2026-01-01T04:50:00+00:00,user_0247,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,4,allow,False
ai_evt_003171,2026-01-01T04:51:00+00:00,user_0301,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,11,allow_with_masking,False
ai_evt_003172,2026-01-01T04:52:00+00:00,user_0096,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,31,allow_with_masking,False
ai_evt_003173,2026-01-01T04:53:00+00:00,user_0232,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,7,allow_with_masking,False
ai_evt_003174,2026-01-01T04:54:00+00:00,user_0390,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,19,allow_with_masking,False
ai_evt_003175,2026-01-01T04:55:00+00:00,user_0186,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,35,allow_with_masking,False
ai_evt_003176,2026-01-01T04:56:00+00:00,user_0291,DataAssistant,summarize synthetic internal ticket,none,support_ticket,22,allow,False
ai_evt_003177,2026-01-01T04:57:00+00:00,user_0475,DataAssistant,summarize synthetic internal ticket,query_metrics,none,23,allow_with_masking,False
ai_evt_003178,2026-01-01T04:58:00+00:00,user_0281,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,10,allow,False
ai_evt_003179,2026-01-01T04:59:00+00:00,user_0379,SupportAgent,summarize synthetic internal ticket,none,public_metric,25,allow_with_masking,False
ai_evt_003180,2026-01-01T05:00:00+00:00,user_0220,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,30,allow,False
ai_evt_003181,2026-01-01T05:01:00+00:00,user_0228,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,8,allow_with_masking,False
ai_evt_003182,2026-01-01T05:02:00+00:00,user_0089,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,28,allow_with_masking,False
ai_evt_003183,2026-01-01T05:03:00+00:00,user_0355,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,33,allow_with_masking,False
ai_evt_003184,2026-01-01T05:04:00+00:00,user_0018,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,19,allow,False
ai_evt_003185,2026-01-01T05:05:00+00:00,user_0271,SupportAgent,summarize synthetic internal ticket,query_metrics,none,25,allow,False
ai_evt_003186,2026-01-01T05:06:00+00:00,user_0452,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,15,allow,False
ai_evt_003187,2026-01-01T05:07:00+00:00,user_0247,SupportAgent,summarize synthetic internal ticket,none,public_metric,15,allow_with_masking,False
ai_evt_003188,2026-01-01T05:08:00+00:00,user_0154,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,15,allow,False
ai_evt_003189,2026-01-01T05:09:00+00:00,user_0213,SupportAgent,summarize synthetic internal ticket,query_metrics,none,26,allow_with_masking,False
ai_evt_003190,2026-01-01T05:10:00+00:00,user_0441,SupportAgent,summarize synthetic internal ticket,query_metrics,none,15,allow_with_masking,False
ai_evt_003191,2026-01-01T05:11:00+00:00,user_0265,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,16,allow_with_masking,False
ai_evt_003192,2026-01-01T05:12:00+00:00,user_0255,SupportAgent,summarize synthetic internal ticket,search_docs,none,44,allow_with_masking,False
ai_evt_003193,2026-01-01T05:13:00+00:00,user_0458,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,19,allow,False
ai_evt_003194,2026-01-01T05:14:00+00:00,user_0068,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,24,allow,False
ai_evt_003195,2026-01-01T05:15:00+00:00,user_0452,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,32,allow,False
ai_evt_003196,2026-01-01T05:16:00+00:00,user_0498,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,13,allow,False
ai_evt_003197,2026-01-01T05:17:00+00:00,user_0380,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,12,allow,False
ai_evt_003198,2026-01-01T05:18:00+00:00,user_0329,DataAssistant,summarize synthetic internal ticket,search_docs,none,42,allow,False
ai_evt_003199,2026-01-01T05:19:00+00:00,user_0051,SupportAgent,summarize synthetic internal ticket,none,none,18,allow,False
ai_evt_003200,2026-01-01T05:20:00+00:00,user_0152,DataAssistant,summarize synthetic internal ticket,none,support_ticket,19,allow,False
ai_evt_003201,2026-01-01T05:21:00+00:00,user_0409,DataAssistant,summarize synthetic internal ticket,none,support_ticket,26,allow_with_masking,False
ai_evt_003202,2026-01-01T05:22:00+00:00,user_0129,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,43,allow,False
ai_evt_003203,2026-01-01T05:23:00+00:00,user_0434,SupportAgent,summarize synthetic internal ticket,none,support_ticket,35,allow_with_masking,False
ai_evt_003204,2026-01-01T05:24:00+00:00,user_0297,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,12,allow_with_masking,False
ai_evt_003205,2026-01-01T05:25:00+00:00,user_0012,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,25,allow_with_masking,False
ai_evt_003206,2026-01-01T05:26:00+00:00,user_0232,SupportAgent,summarize synthetic internal ticket,none,none,13,allow_with_masking,False
ai_evt_003207,2026-01-01T05:27:00+00:00,user_0033,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,23,allow_with_masking,False
ai_evt_003208,2026-01-01T05:28:00+00:00,user_0499,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,44,allow,False
ai_evt_003209,2026-01-01T05:29:00+00:00,user_0268,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,4,allow,False
ai_evt_003210,2026-01-01T05:30:00+00:00,user_0112,SupportAgent,summarize synthetic internal ticket,none,none,29,allow,False
ai_evt_003211,2026-01-01T05:31:00+00:00,user_0004,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,2,allow_with_masking,False
ai_evt_003212,2026-01-01T05:32:00+00:00,user_0416,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,25,allow_with_masking,False
ai_evt_003213,2026-01-01T05:33:00+00:00,user_0363,DataAssistant,summarize synthetic internal ticket,none,none,14,allow,False
ai_evt_003214,2026-01-01T05:34:00+00:00,user_0305,SupportAgent,summarize synthetic internal ticket,query_metrics,none,28,allow,False
ai_evt_003215,2026-01-01T05:35:00+00:00,user_0159,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,43,allow,False
ai_evt_003216,2026-01-01T05:36:00+00:00,user_0383,DataAssistant,summarize synthetic internal ticket,search_docs,none,10,allow_with_masking,False
ai_evt_003217,2026-01-01T05:37:00+00:00,user_0401,EnterpriseCopilot,summarize synthetic internal ticket,none,none,39,allow,False
ai_evt_003218,2026-01-01T05:38:00+00:00,user_0200,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,12,allow,False
ai_evt_003219,2026-01-01T05:39:00+00:00,user_0028,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,41,allow_with_masking,False
ai_evt_003220,2026-01-01T05:40:00+00:00,user_0479,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,41,allow_with_masking,False
ai_evt_003221,2026-01-01T05:41:00+00:00,user_0049,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,22,allow,False
ai_evt_003222,2026-01-01T05:42:00+00:00,user_0038,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,20,allow,False
ai_evt_003223,2026-01-01T05:43:00+00:00,user_0396,DataAssistant,summarize synthetic internal ticket,search_docs,none,40,allow_with_masking,False
